TIER,PUNTAJE,CANAL,RBD,ESTABLECIMIENTO,DEPENDENCIA,COMUNA,REGION,MAT_BASICA,MAT_TOTAL,EE_EN_RED,MAT_RED,RUT_SOSTENEDOR,COPAGO,PIE,RURAL,LAT,LON,EMAIL,TELEFONO,WEB,CONTACTO,ESTADO_CRM,BUSQUEDA_WEB
3 · DIFICIL,41.2,D · Municipal/DAEM,5344,LICEO LAS ARAUCARIAS,Municipal/DAEM,CURACAUTÍN,ARAUC,427,1090,14,1468,RUT:69181000,GRATUITO,1,0,"-38,436062","-71,894073",,,,,nuevo,Liceo Las Araucarias Curacautín colegio sitio web
3 · DIFICIL,41.2,D · Municipal/DAEM,8497,LICEO GABRIELA MISTRAL,Municipal/DAEM,INDEPENDENCIA,RM,612,1105,8,3607,RUT:69255500,GRATUITO,1,0,"-33,4160467","-70,65675624",,,,,nuevo,Liceo Gabriela Mistral Independencia colegio sitio web
3 · DIFICIL,41.2,D · Municipal/DAEM,9298,LICEO INDIRA GANDHI,Municipal/DAEM,LA FLORIDA,RM,229,548,21,6299,RUT:70933700,GRATUITO,1,0,"-33,55309396","-70,58972826",,,,,nuevo,Liceo Indira Gandhi La Florida colegio sitio web
3 · DIFICIL,41.2,D · Municipal/DAEM,10696,LICEO TALAGANTE,Municipal/DAEM,TALAGANTE,RM,591,1398,9,4085,RUT:69071801,GRATUITO,1,0,"-33,66532547","-70,92265106",,,,,nuevo,Liceo Talagante Talagante colegio sitio web
3 · DIFICIL,41.2,C · PS Individual,10715,INSTITUTO SUBTTE.LUIS CRUZ MARTINEZ,Particular Subvencionado,TALAGANTE,RM,182,568,1,182,RUT:65158505,$50.001 A $100.000,0,0,"-33,67057482","-70,92567268",,,,,nuevo,Instituto Subtte.Luis Cruz Martinez Talagante colegio sitio web
3 · DIFICIL,41.2,D · Municipal/DAEM,12023,COLEGIO BASICO SAN VICENTE,Municipal/DAEM,TALCAHUANO,BBIO,137,147,24,4458,MRUN:18415187,GRATUITO,1,0,"-36,723942","-73,122337",,,,,nuevo,Colegio Basico San Vicente Talcahuano colegio sitio web
3 · DIFICIL,41.2,C · PS Individual,12301,COLEGIO ESPAÑOL DE VIÑA DEL MAR,Particular Subvencionado,VIÑA DEL MAR,VALPO,175,276,1,175,RUT:65144818,$50.001 A $100.000,0,0,"-33,02755","-71,553658",,,,,nuevo,Colegio Español De Viña Del Mar Viña Del Mar colegio sitio web
3 · DIFICIL,41.2,B · Red Subvencionada,13215,COLEGIO HOSPITALARIO  CLINICA INDISA,Particular Subvencionado,PROVIDENCIA,RM,9,14,8,241,RUT:74120600,SIN INFORMACION,0,0,"-33,421401","-70,61858",,,,,nuevo,Colegio Hospitalario  Clinica Indisa Providencia colegio sitio web
3 · DIFICIL,41.2,C · PS Individual,14494,COLEGIO EVANGELICO LABRANZA DE DIOS,Particular Subvencionado,VIÑA DEL MAR,VALPO,181,281,1,181,RUT:65146094,$50.001 A $100.000,0,0,"-33,036709","-71,530098",,,,,nuevo,Colegio Evangelico Labranza De Dios Viña Del Mar colegio sitio web
3 · DIFICIL,41.2,C · PS Individual,14871,COLEGIO ALIMAPU,Particular Subvencionado,VALPARAÍSO,VALPO,43,53,1,43,RUT:65157816,MAS DE $100.000,0,0,"-33,047859","-71,632347",,,,,nuevo,Colegio Alimapu Valparaíso colegio sitio web
3 · DIFICIL,41.2,B · Red Subvencionada,16783,COLEGIO HOSPITALARIO HOSPITAL DEL  PINO,Particular Subvencionado,SAN BERNARDO,RM,10,27,8,241,RUT:74120600,SIN INFORMACION,0,0,"-33,60736","-70,68319",,,,,nuevo,Colegio Hospitalario Hospital Del  Pino San Bernardo colegio sitio web
3 · DIFICIL,41.2,D · Municipal/DAEM,25043,ESCUELA VOLCAN SAN JOSE,Municipal/DAEM,PUENTE ALTO,RM,256,524,20,8166,RUT:70856400,GRATUITO,1,0,"-33,62703464","-70,61655961",,,,,nuevo,Escuela Volcan San Jose Puente Alto colegio sitio web
3 · DIFICIL,41.2,B · Red Subvencionada,31189,COLEGIO HOSPITALARIO HOSPITAL MILITAR,Particular Subvencionado,LA REINA,RM,15,25,8,241,RUT:74120600,GRATUITO,0,0,"-33,45176","-70,537674",,,,,nuevo,Colegio Hospitalario Hospital Militar La Reina colegio sitio web
3 · DIFICIL,41.2,B · Red Subvencionada,31281,COLEGIO ESPECIAL HOSPITALARIO DE CARABINEROS,Particular Subvencionado,ÑUÑOA,RM,9,10,8,241,RUT:74120600,GRATUITO,0,0,"-33,450836","-70,60871",,,,,nuevo,Colegio Especial Hospitalario De Carabineros Ñuñoa colegio sitio web
3 · DIFICIL,41.2,D · Municipal/DAEM,41800,ESCUELA AULA HOSPITALARIA CURICO,Municipal/DAEM,CURICÓ,MAULE,12,19,38,6869,RUT:69100100,GRATUITO,0,0,"-34,9934222","-71,2352806",,,,,nuevo,Escuela Aula Hospitalaria Curico Curicó colegio sitio web
3 · DIFICIL,41.1,C · PS Individual,2160,ESCUELA PARTICULAR JULIO VALENZUELA,Particular Subvencionado,RANCAGUA,LGBO,367,441,1,367,RUT:70403800,GRATUITO,1,0,"-34,162731","-70,730461",,,,,nuevo,Escuela Particular Julio Valenzuela Rancagua colegio sitio web
3 · DIFICIL,41.1,C · PS Individual,5652,COLEGIO PROVIDENCIA DE TEMUCO,Particular Subvencionado,TEMUCO,ARAUC,369,729,1,369,RUT:65090804,GRATUITO,1,0,"-38,730999","-72,583076",,,,,nuevo,Colegio Providencia De Temuco Temuco colegio sitio web
3 · DIFICIL,41.1,C · PS Individual,9209,ESCUELA PARTICULAR SAN JUAN BAUTISTA,Particular Subvencionado,ÑUÑOA,RM,375,693,1,375,RUT:65074537,GRATUITO,1,0,"-33,46717834","-70,59824004",,,,,nuevo,Escuela Particular San Juan Bautista Ñuñoa colegio sitio web
3 · DIFICIL,41.1,C · PS Individual,9668,COLEGIO OSCAR SALINAS,Particular Subvencionado,LA PINTANA,RM,373,576,1,373,RUT:65123866,GRATUITO,1,0,"-33,58622093","-70,61573645",,,,,nuevo,Colegio Oscar Salinas La Pintana colegio sitio web
3 · DIFICIL,41.1,C · PS Individual,10152,ESCUELA PARTICULAR ANDANTINO,Particular Subvencionado,PUDAHUEL,RM,367,391,1,367,RUT:65158509,GRATUITO,1,0,"-33,4433118","-70,7557482",,,,,nuevo,Escuela Particular Andantino Pudahuel colegio sitio web
3 · DIFICIL,41.1,C · PS Individual,10313,COLEGIO POLIV. ALEJANDRO FLORES,Particular Subvencionado,RECOLETA,RM,637,1094,2,1064,RUT:65124677,GRATUITO,0,0,"-33,4051111","-70,64571246",,,,,nuevo,Colegio Poliv. Alejandro Flores Recoleta colegio sitio web
3 · DIFICIL,41.1,C · PS Individual,11420,COLEGIO METODISTA LAGUNILLAS,Particular Subvencionado,CORONEL,BBIO,330,341,2,857,RUT:65033068,GRATUITO,1,0,"-36,99091","-73,167633",,,,,nuevo,Colegio Metodista Lagunillas Coronel colegio sitio web
3 · DIFICIL,41.1,C · PS Individual,12001,COLEGIO PARTICULAR EVANGÉLICO BETANIA,Particular Subvencionado,CHILLÁN,NUBLE,331,563,2,661,RUT:65144455,GRATUITO,1,0,"-36,61861","-72,078659",,,,,nuevo,Colegio Particular Evangélico Betania Chillán colegio sitio web
3 · DIFICIL,41.1,C · PS Individual,14313,COLEGIO NUEVA ESPERANZA,Particular Subvencionado,VILLA ALEMANA,VALPO,337,568,2,915,RUT:65145461,GRATUITO,1,0,"-33,058701","-71,392632",,,,,nuevo,Colegio Nueva Esperanza Villa Alemana colegio sitio web
3 · DIFICIL,41.1,C · PS Individual,15585,COLEGIO CRISTIANO RESURRECCION,Particular Subvencionado,RANCAGUA,LGBO,313,378,1,313,RUT:65042851,$25.001 A $50.000,0,0,"-34,156601","-70,740593",,,,,nuevo,Colegio Cristiano Resurreccion Rancagua colegio sitio web
3 · DIFICIL,41.1,C · PS Individual,15750,COLEGIO LAS AMERICAS,Particular Subvencionado,RANCAGUA,LGBO,335,575,2,605,RUT:65155753,GRATUITO,1,0,"-34,150188","-70,723923",,,,,nuevo,Colegio Las Americas Rancagua colegio sitio web
3 · DIFICIL,41.1,C · PS Individual,16507,JUAN SALVADOR COLLEGE,Particular Subvencionado,SAN JAVIER,MAULE,306,519,1,306,RUT:65153341,$25.001 A $50.000,0,0,"-35,596039","-71,715538",,,,,nuevo,Juan Salvador College San Javier colegio sitio web
3 · DIFICIL,41.1,C · PS Individual,17828,ESCUELA EVANGÉLICA BETH-EL,Particular Subvencionado,CHILLÁN,NUBLE,330,384,2,661,RUT:65144455,GRATUITO,1,0,"-36,615181","-72,075684",,,,,nuevo,Escuela Evangélica Beth-El Chillán colegio sitio web
3 · DIFICIL,41.1,C · PS Individual,24894,COLEGIO ARAUCARIA CORDILLERA,Particular Subvencionado,PUENTE ALTO,RM,309,523,1,309,RUT:65144905,$25.001 A $50.000,0,0,"-33,58321897","-70,57256798",,,,,nuevo,Colegio Araucaria Cordillera Puente Alto colegio sitio web
3 · DIFICIL,41.1,C · PS Individual,25471,COLEGIO PART. KING EDWARDS SCHOOL I,Particular Subvencionado,MAIPÚ,RM,313,489,1,313,RUT:65153406,$25.001 A $50.000,0,0,"-33,52480854","-70,78238719",,,,,nuevo,Colegio Part. King Edwards School I Maipú colegio sitio web
3 · DIFICIL,41.1,C · PS Individual,25526,ESCUELA PART.  CURACAVI COLLEGE,Particular Subvencionado,CURACAVÍ,RM,672,1103,1,672,RUT:65128646,GRATUITO,0,0,"-33,40532085","-71,1269759",,,,,nuevo,Escuela Part.  Curacavi College Curacaví colegio sitio web
3 · DIFICIL,41.0,D · Municipal/DAEM,1087,ESCUELA BASICA CANELA ALTA,Municipal/DAEM,CANELA,COQ,263,301,19,879,RUT:69041300,GRATUITO,1,0,"-31,39146","-71,382568",,,,,nuevo,Escuela Basica Canela Alta Canela colegio sitio web
3 · DIFICIL,41.0,D · Municipal/DAEM,1265,ESCUELA BASICA BERNARDO O HIGGINS R.,Municipal/DAEM,SAN FELIPE,VALPO,221,255,21,4200,RUT:69050600,GRATUITO,1,0,"-32,74218","-70,724167",,,,,nuevo,Escuela Basica Bernardo O Higgins R. San Felipe colegio sitio web
3 · DIFICIL,41.0,E · SLEP,1867,COLEGIO LA GREDA,SLEP,PUCHUNCAVÍ,VALPO,239,361,63,12282,RUT:61981120,GRATUITO,1,1,"-32,736931","-71,462547",,,,,nuevo,Colegio La Greda Puchuncaví colegio sitio web
3 · DIFICIL,41.0,D · Municipal/DAEM,1886,COLEGIO MANUEL BULNES PRIETO,Municipal/DAEM,QUILPUÉ,VALPO,260,434,19,3207,RUT:70878900,GRATUITO,1,0,"-33,050629","-71,436577",,,,,nuevo,Colegio Manuel Bulnes Prieto Quilpué colegio sitio web
3 · DIFICIL,41.0,D · Municipal/DAEM,1889,COLEGIO FERNANDO DURAN VILLARREAL,Municipal/DAEM,QUILPUÉ,VALPO,260,419,19,3207,RUT:70878900,GRATUITO,1,0,"-33,04612","-71,452454",,,,,nuevo,Colegio Fernando Duran Villarreal Quilpué colegio sitio web
3 · DIFICIL,41.0,D · Municipal/DAEM,1898,ESCUELA THEODOR HEUSS,Municipal/DAEM,QUILPUÉ,VALPO,259,302,19,3207,RUT:70878900,GRATUITO,1,0,"-33,052528","-71,468513",,,,,nuevo,Escuela Theodor Heuss Quilpué colegio sitio web
3 · DIFICIL,41.0,D · Municipal/DAEM,2014,ESCUELA POETA PABLO NERUDA,Municipal/DAEM,SAN ANTONIO,VALPO,302,359,18,4012,RUT:69073400,GRATUITO,1,0,"-33,57589","-71,611908",,,,,nuevo,Escuela Poeta Pablo Neruda San Antonio colegio sitio web
3 · DIFICIL,41.0,D · Municipal/DAEM,2292,ESCUELA VICENTE HUIDOBRO,Municipal/DAEM,RENGO,LGBO,217,256,21,5360,RUT:69081200,GRATUITO,1,0,"-34,41399","-70,858887",,,,,nuevo,Escuela Vicente Huidobro Rengo colegio sitio web
3 · DIFICIL,41.0,D · Municipal/DAEM,2423,ESCUELA BASICA ROMILIO ARELLANO TRONCOSO,Municipal/DAEM,LAS CABRAS,LGBO,458,518,13,2254,RUT:69080800,GRATUITO,1,0,"-34,28973","-71,305458",,,,,nuevo,Escuela Basica Romilio Arellano Troncoso Las Cabras colegio sitio web
3 · DIFICIL,41.0,D · Municipal/DAEM,2840,ESCUELA SUPERIOR DE MOLINA,Municipal/DAEM,MOLINA,MAULE,259,298,19,3089,RUT:69110100,GRATUITO,1,0,"-35,11179","-71,279358",,,,,nuevo,Escuela Superior De Molina Molina colegio sitio web
3 · DIFICIL,41.0,D · Municipal/DAEM,2845,ESCUELA SAN PEDRO DE MOLINA,Municipal/DAEM,MOLINA,MAULE,266,324,19,3089,RUT:69110100,GRATUITO,1,0,"-35,1068","-71,294518",,,,,nuevo,Escuela San Pedro De Molina Molina colegio sitio web
3 · DIFICIL,41.0,D · Municipal/DAEM,3207,ESCUELA PEDRO ANTONIO GONZALEZ,Municipal/DAEM,CUREPTO,MAULE,331,372,17,744,RUT:69110300,GRATUITO,1,0,"-35,099689","-72,011032",,,,,nuevo,Escuela Pedro Antonio Gonzalez Curepto colegio sitio web
3 · DIFICIL,41.0,D · Municipal/DAEM,3482,ESCUELA JUSTA NARVAEZ,Municipal/DAEM,SAN JAVIER,MAULE,211,232,21,2757,RUT:69130100,GRATUITO,1,0,"-35,59272","-71,741737",,,,,nuevo,Escuela Justa Narvaez San Javier colegio sitio web
3 · DIFICIL,41.0,D · Municipal/DAEM,4727,COLEGIO HUACHIPATO,Municipal/DAEM,TALCAHUANO,BBIO,121,128,24,4458,MRUN:18415187,GRATUITO,1,0,"-36,743038","-73,102837",,,,,nuevo,Colegio Huachipato Talcahuano colegio sitio web
3 · DIFICIL,41.0,D · Municipal/DAEM,5029,DOMINGO FAUSTINO SARMIENTO,Municipal/DAEM,LEBU,BBIO,416,537,14,2785,RUT:69160300,GRATUITO,1,0,"-37,606689","-73,6549",,,,,nuevo,Domingo Faustino Sarmiento Lebu colegio sitio web
3 · DIFICIL,41.0,E · SLEP,7206,ESCUELA RURAL 21 DE MAYO,SLEP,PAILLACO,RIOS,244,299,120,12668,RUT:61981110,GRATUITO,1,1,"-40,12191","-72,772667",,,,,nuevo,Escuela Rural 21 De Mayo Paillaco colegio sitio web
3 · DIFICIL,41.0,D · Municipal/DAEM,7685,ESCUELA RURAL LA VARA,Municipal/DAEM,PUERTO MONTT,LAGOS,245,288,66,11706,RUT:69220100,GRATUITO,1,1,"-41,425671","-72,906792",,,,,nuevo,Escuela Rural La Vara Puerto Montt colegio sitio web
3 · DIFICIL,41.0,C · PS Individual,9905,LICEO SAN PEDRO POVEDA,Particular Subvencionado,MAIPÚ,RM,168,501,1,168,RUT:71450500,$50.001 A $100.000,0,0,"-33,49613737","-70,76092139",,,,,nuevo,Liceo San Pedro Poveda Maipú colegio sitio web
3 · DIFICIL,41.0,D · Municipal/DAEM,10459,ESCUELA REPUBLICA DE GRECIA,Municipal/DAEM,PUENTE ALTO,RM,238,278,20,8166,RUT:70856400,GRATUITO,1,0,"-33,60568569","-70,58455707",,,,,nuevo,Escuela Republica De Grecia Puente Alto colegio sitio web
3 · DIFICIL,41.0,D · Municipal/DAEM,10726,LICEO BICENTENARIO MARIO BERTERO CEVASCO,Municipal/DAEM,ISLA DE MAIPO,RM,700,1204,5,2004,RUT:70937200,GRATUITO,1,0,"-33,74993418","-70,90325841",,,,,nuevo,Liceo Bicentenario Mario Bertero Cevasco Isla De Maipo colegio sitio web
3 · DIFICIL,41.0,D · Municipal/DAEM,11405,ESCUELA FERNANDO BAQUEDANO,Municipal/DAEM,YUNGAY,NUBLE,580,657,9,988,RUT:69141500,GRATUITO,1,0,"-37,121052","-72,019447",,,,,nuevo,Escuela Fernando Baquedano Yungay colegio sitio web
3 · DIFICIL,41.0,C · PS Individual,13426,COLEGIO SAN LUCAS,Particular Subvencionado,LA SERENA,COQ,168,260,1,168,RUT:65145922,$50.001 A $100.000,0,0,"-29,89929","-71,248581",,,,,nuevo,Colegio San Lucas La Serena colegio sitio web
3 · DIFICIL,41.0,C · PS Individual,14917,SCIENCE´S COLLEGE,Particular Subvencionado,VIÑA DEL MAR,VALPO,171,171,1,171,RUT:65145945,$50.001 A $100.000,0,0,"-33,03381","-71,525673",,,,,nuevo,Science´S College Viña Del Mar colegio sitio web
3 · DIFICIL,41.0,B · Red Subvencionada,20484,AULA HOSPITALARIA SAN SEBASTIAN DE IQUIQUE,Particular Subvencionado,IQUIQUE,TPCA,55,119,6,288,RUT:65121209,SIN INFORMACION,0,0,"-20,21495","-70,13879",,,,,nuevo,Aula Hospitalaria San Sebastian De Iquique Iquique colegio sitio web
3 · DIFICIL,41.0,C · PS Individual,22223,CENTRO EDUCACIONAL LOS CARRERA,Particular Subvencionado,PUERTO MONTT,LAGOS,171,171,1,171,RUT:65160252,$50.001 A $100.000,0,0,"-41,478668","-72,957207",,,,,nuevo,Centro Educacional Los Carrera Puerto Montt colegio sitio web
3 · DIFICIL,41.0,D · Municipal/DAEM,24464,ESCUELA BASICA MERCEDES MARIN DEL SOLAR,Municipal/DAEM,PROVIDENCIA,RM,598,598,8,4269,RUT:69070301,GRATUITO,1,0,"-33,42223564","-70,60474091",,,,,nuevo,Escuela Basica Mercedes Marin Del Solar Providencia colegio sitio web
3 · DIFICIL,41.0,B · Red Subvencionada,40335,AULA HOSPITALARIA AYUUKELEN,Particular Subvencionado,LA SERENA,COQ,63,94,6,288,RUT:65121209,GRATUITO,0,0,"-29,908254","-71,249401",,,,,nuevo,Aula Hospitalaria Ayuukelen La Serena colegio sitio web
3 · DIFICIL,41.0,B · Red Subvencionada,41417,ESCUELA HOSPITALARIA DE ANGOL,Particular Subvencionado,ANGOL,ARAUC,24,45,7,177,RUT:65161863,GRATUITO,0,0,"-37,794342","-72,705289",,,,,nuevo,Escuela Hospitalaria De Angol Angol colegio sitio web
3 · DIFICIL,41.0,B · Red Subvencionada,41955,ESCUELA HOSPITALARIA LOS ÁNGELES,Particular Subvencionado,LOS ÁNGELES,BBIO,30,64,7,177,RUT:65161863,SIN INFORMACION,0,0,"-37,473437","-72,345791",,,,,nuevo,Escuela Hospitalaria Los Ángeles Los Ángeles colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,335,COLEGIO MISIONERO JOSE LANCASTER,Particular Subvencionado,ANTOFAGASTA,ANTOF,359,621,1,359,RUT:65153068,GRATUITO,1,0,"-23,660089","-70,389359",,,,,nuevo,Colegio Misionero Jose Lancaster Antofagasta colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,655,COLEGIO PARTICULAR SAN IGNACIO,Particular Subvencionado,COQUIMBO,COQ,360,404,1,360,RUT:65152507,GRATUITO,1,0,"-29,98802","-71,334671",,,,,nuevo,Colegio Particular San Ignacio Coquimbo colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,1215,ESCUELA PARTICULAR SAN JOSE,Particular Subvencionado,LOS ANDES,VALPO,619,717,2,907,RUT:70015600,GRATUITO,0,0,"-32,82938","-70,597954",,,,,nuevo,Escuela Particular San Jose Los Andes colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,1842,COLEGIO SAN ANDRES,Particular Subvencionado,VIÑA DEL MAR,VALPO,356,392,1,356,RUT:65116029,GRATUITO,1,0,"-33,047081","-71,563766",,,,,nuevo,Colegio San Andres Viña Del Mar colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,2083,ESC.PART. SAN MIGUEL ARCANGEL,Particular Subvencionado,EL QUISCO,VALPO,355,439,1,355,RUT:65143538,GRATUITO,1,0,"-33,39959","-71,686974",,,,,nuevo,Esc.Part. San Miguel Arcangel El Quisco colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,3302,COLEGIO LA PROVIDENCIA,Particular Subvencionado,LINARES,MAULE,661,1049,1,661,RUT:65084484,GRATUITO,0,0,"-35,845242","-71,594101",,,,,nuevo,Colegio La Providencia Linares colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,4382,COLEGIO SANTA BARBARA,Particular Subvencionado,SANTA BÁRBARA,BBIO,363,612,1,363,RUT:65143906,GRATUITO,1,0,"-37,66711","-72,021347",,,,,nuevo,Colegio Santa Barbara Santa Bárbara colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,4675,ESCUELA PARTICULAR ANDRES BELLO,Particular Subvencionado,SAN PEDRO DE LA PAZ,BBIO,357,422,1,357,RUT:65138965,GRATUITO,1,0,"-36,84502","-73,142372",,,,,nuevo,Escuela Particular Andres Bello San Pedro De La Paz colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,4677,ESCUELA PARTICULAR SAN JOSE,Particular Subvencionado,SAN PEDRO DE LA PAZ,BBIO,362,632,1,362,RUT:65155271,GRATUITO,1,0,"-36,886608","-73,134697",,,,,nuevo,Escuela Particular San Jose San Pedro De La Paz colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,4822,COLEGIO EL REFUGIO,Particular Subvencionado,PENCO,BBIO,362,632,1,362,RUT:65155272,GRATUITO,1,0,"-36,74073","-72,997993",,,,,nuevo,Colegio El Refugio Penco colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,5015,ESCUELA PARTICULAR SAN MARCOS,Particular Subvencionado,CORONEL,BBIO,319,365,2,925,RUT:65155416,GRATUITO,1,0,"-36,98531","-73,155853",,,,,nuevo,Escuela Particular San Marcos Coronel colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,5719,ESCUELA PARTICULAR ARAUCANIA,Particular Subvencionado,TEMUCO,ARAUC,354,409,1,354,RUT:65143539,GRATUITO,1,0,"-38,76572","-72,754143",,,,,nuevo,Escuela Particular Araucania Temuco colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,7709,COLEGIO SAN JOSE PUERTO MONTT,Particular Subvencionado,PUERTO MONTT,LAGOS,656,1039,1,656,RUT:65033486,GRATUITO,0,0,"-41,46627","-72,932152",,,,,nuevo,Colegio San Jose Puerto Montt Puerto Montt colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,7970,ESCUELA PARTICULAR N.239 LOS VOLCANES,Particular Subvencionado,LLANQUIHUE,LAGOS,363,435,1,363,RUT:65118016,GRATUITO,1,0,"-41,271839","-72,995537",,,,,nuevo,Escuela Particular N.239 Los Volcanes Llanquihue colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,8365,LICEO SAN FELIPE BENICIO DE COYHAIQUE,Particular Subvencionado,COYHAIQUE,AYSEN,360,1079,1,360,RUT:65191571,GRATUITO,1,0,"-45,57196","-72,067719",,,,,nuevo,Liceo San Felipe Benicio De Coyhaique Coyhaique colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,9342,ESCUELA PARTICULAR LAURA ELGUETA,Particular Subvencionado,LA FLORIDA,RM,362,362,1,362,RUT:65092572,GRATUITO,1,0,"-33,54644124","-70,60469237",,,,,nuevo,Escuela Particular Laura Elgueta La Florida colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,9930,ESCUELA PARTICULAR JOSE ANTONIO LECAROS,Particular Subvencionado,ESTACIÓN CENTRAL,RM,320,546,2,926,RUT:74290100,GRATUITO,1,0,"-33,46399697","-70,69880676",,,,,nuevo,Escuela Particular Jose Antonio Lecaros Estación Central colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,10594,COLEGIO SAINT ARIELI,Particular Subvencionado,SAN BERNARDO,RM,305,523,1,305,RUT:65155655,$25.001 A $50.000,0,0,"-33,58963183","-70,7061822",,,,,nuevo,Colegio Saint Arieli San Bernardo colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,11336,COLEGIO PARTICULAR NOBEL SCHOOL,Particular Subvencionado,PARRAL,MAULE,357,606,1,357,RUT:61999170,GRATUITO,1,0,"-36,143059","-71,817841",,,,,nuevo,Colegio Particular Nobel School Parral colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,12775,INSTITUTO  DOMINGO  EYZAGUIRRE,Particular Subvencionado,SAN BERNARDO,RM,355,631,1,355,RUT:65155768,SIN INFORMACION,1,0,"-33,60101","-70,70115",,,,,nuevo,Instituto  Domingo  Eyzaguirre San Bernardo colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,12823,COLEGIO CALAMA,Particular Subvencionado,CALAMA,ANTOF,664,1054,1,664,RUT:65153105,GRATUITO,0,0,"-22,44392","-68,929047",,,,,nuevo,Colegio Calama Calama colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,13633,ESCUELA SAN MARINO COLLEGE,Particular Subvencionado,COQUIMBO,COQ,302,492,1,302,RUT:65146276,$25.001 A $50.000,0,0,"-29,970921","-71,299721",,,,,nuevo,Escuela San Marino College Coquimbo colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,17652,COLEGIO RAIQUEN,Particular Subvencionado,YUMBEL,BBIO,361,627,1,361,RUT:65145249,GRATUITO,1,0,"-37,098221","-72,558601",,,,,nuevo,Colegio Raiquen Yumbel colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,18220,COLEGIO BICENTENARIO NUEVA ESPERANZA DE YUNGAY,Particular Subvencionado,YUNGAY,NUBLE,362,684,1,362,RUT:65153177,GRATUITO,1,0,"-37,170292","-72,070671",,,,,nuevo,Colegio Bicentenario Nueva Esperanza De Yungay Yungay colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,20019,SUN FLOWER SCHOOL,Particular Subvencionado,TEMUCO,ARAUC,355,402,1,355,RUT:65145374,GRATUITO,1,0,"-38,764389","-72,753166",,,,,nuevo,Sun Flower School Temuco colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,20274,COLEGIO FOR LIFE,Particular Subvencionado,TEMUCO,ARAUC,355,585,1,355,RUT:65152553,GRATUITO,1,0,"-38,756481","-72,656487",,,,,nuevo,Colegio For Life Temuco colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,22355,COLEGIO SAN ANDRES,Particular Subvencionado,OSORNO,LAGOS,358,458,1,358,RUT:65147296,GRATUITO,1,0,"-40,584381","-73,111313",,,,,nuevo,Colegio San Andres Osorno colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,24214,ESCUELA ALTAMIRA DE COYHAIQUE,Particular Subvencionado,COYHAIQUE,AYSEN,363,449,1,363,RUT:65153069,GRATUITO,1,0,"-45,572021","-72,061859",,,,,nuevo,Escuela Altamira De Coyhaique Coyhaique colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,24431,COLEGIO HAYDN DE LA FLORIDA,Particular Subvencionado,LA FLORIDA,RM,323,342,2,845,RUT:65154604,GRATUITO,1,0,"-33,51672264","-70,58483208",,,,,nuevo,Colegio Haydn De La Florida La Florida colegio sitio web
3 · DIFICIL,40.9,C · PS Individual,40064,COLEGIO ALTA CORDILLERA,Particular Subvencionado,COQUIMBO,COQ,355,614,1,355,RUT:65154148,GRATUITO,1,0,"-29,970329","-71,310333",,,,,nuevo,Colegio Alta Cordillera Coquimbo colegio sitio web
3 · DIFICIL,40.8,E · SLEP,557,ESCUELA DE SATURNO,SLEP,LA SERENA,COQ,224,274,70,10014,RUT:61981040,GRATUITO,1,1,"-29,973049","-71,089233",,,,,nuevo,Escuela De Saturno La Serena colegio sitio web
3 · DIFICIL,40.8,D · Municipal/DAEM,971,ESCUELA BASICA SAN RAFAEL DE ROZAS,Municipal/DAEM,ILLAPEL,COQ,291,326,18,2066,RUT:69041200,GRATUITO,1,0,"-31,632299","-71,166344",,,,,nuevo,Escuela Basica San Rafael De Rozas Illapel colegio sitio web
3 · DIFICIL,40.8,D · Municipal/DAEM,982,ESCUELA BASICA VILLA LOS NARANJOS,Municipal/DAEM,ILLAPEL,COQ,288,382,18,2066,RUT:69041200,GRATUITO,1,0,"-31,642031","-71,191742",,,,,nuevo,Escuela Basica Villa Los Naranjos Illapel colegio sitio web
